1,1.270177956,,,,,,,,
2,1.135004241,,,,,,,,
3,1.296322245,,,,,,,,
4,1.883577307,,,,,,,,
5,2.66951349,,,,,,,,
6,3.28141372,,,,,,,,
7,1.831496215,,,,,,,,
8,3.015454695,,,,,,,,
9,3.94159861,,,,,,,,
10,2.444951524,,,,,,,,
11,3.878065248,,,,,,,,
12,3.511243736,,,,,,,,
13,2.661232346,,,,,,,,
14,3.658113073,,,,,,,,
15,3.50586643,,,,,,,,
16,4.256047597,,,,,,,,
17,3.213671891,,,,,,,,
18,5.165762296,,,,,,,,
19,4.437073546,,,,,,,,
20,3.791285242,,,,,,,,
21,3.976002948,,,,,,,,
22,4.178761641,,,,,,,,
23,4.222373554,,,,,,,,
24,4.732653769,,,,,,,,
25,5.046985495,,,,,,,,
26,5.407608284,,,,,,,,
27,4.569512302,,,,,,,,
28,4.965062337,,,,,,,,
29,4.488696895,,,,,,,,
30,6.305648599,,,,,,,,
31,6.452830691,,,,,,,,
32,5.357108017,,,,,,,,
33,6.004950339,,,,,,,,
34,5.642989099,,,,,,,,
35,6.061664643,,,,,,,,
36,6.819345444,,,,,,,,
37,6.862999991,,,,,,,,
38,5.723714776,,,,,,,,
39,6.738560191,,,,,,,,
40,6.581814062,,,,,,,,
41,5.595509979,,,,,,,,
42,6.936319846,,,,,,,,
43,6.052910649,,,,,,,,
44,6.245343952,,,,,,,,
45,6.299889489,,,,,,,,
46,7.752780489,,,,,,,,
47,6.184942267,,,,,,,,
48,7.571786914,,,,,,,,
49,6.201980232,,,,,,,,
50,7.81897045,,,,,,,,
51,8.008753572,,,,,,,,
52,6.357106274,,,,,,,,
53,8.207889658,,,,,,,,
54,7.253101854,,,,,,,,
55,6.614883282,,,,,,,,
56,7.264794983,,,,,,,,
57,7.483089085,,,,,,,,
58,7.328954174,,,,,,,,
59,6.979825752,,,,,,,,
60,7.281463246,,,,,,,,
61,7.693059095,,,,,,,,
62,8.273273982,,,,,,,,
63,8.559732055,,,,,,,,
64,8.124374484,,,,,,,,
65,8.713412354,,,,,,,,
66,7.139736228,,,,,,,,
67,7.85739399,,,,,,,,
68,8.052525292,,,,,,,,
69,7.312010212,,,,,,,,
70,7.989287291,,,,,,,,
71,8.672310249,,,,,,,,
72,9.444836461,,,,,,,,
73,7.764723927,,,,,,,,
74,7.73266187,,,,,,,,
75,7.921887978,,,,,,,,
76,8.260682579,,,,,,,,
77,8.17788561,,,,,,,,
78,9.793142799,,,,,,,,
79,9.744514917,,,,,,,,
80,8.054995967,,,,,,,,
81,9.871572297,,,,,,,,
82,10.01055913,,,,,,,,
83,10.06333996,,,,,,,,
84,9.198807722,,,,,,,,
85,9.806880266,,,,,,,,
86,9.000361703,,,,,,,,
87,8.922074468,,,,,,,,
88,9.930843445,,,,,,,,
89,8.50579407,,,,,,,,
90,9.76472502,,,,,,,,
91,10.19975851,,,,,,,,
92,9.231396645,,,,,,,,
93,10.33862552,,,,,,,,
94,10.32054712,,,,,,,,
95,9.627821989,,,,,,,,
96,10.70369504,,,,,,,,
97,9.4586871,,,,,,,,
98,9.562484651,,,,,,,,
99,10.12259082,,,,,,,,
100,10.51290745,,,,,,,,
101,9.383073557,,,,,,,,
102,9.423340573,,,,,,,,
103,10.6338838,,,,,,,,
104,10.05279598,,,,,,,,
105,11.12676143,,,,,,,,
106,10.2870741,,,,,,,,
107,10.56712221,,,,,,,,
108,10.45404166,,,,,,,,
109,10.05251597,,,,,,,,
110,10.39071736,,,,,,,,
111,11.41788812,,,,,,,,
112,10.11548291,,,,,,,,
113,10.00484796,,,,,,,,
114,9.790158564,,,,,,,,
115,11.6597531,,,,,,,,
116,10.08053296,,,,,,,,
117,11.16210962,,,,,,,,
118,10.16396619,,,,,,,,
119,10.63515939,,,,,,,,
120,11.75140047,,,,,,,,
121,11.82808693,,,,,,,,
122,11.12808698,,,,,,,,
123,10.11810909,,,,,,,,
124,10.89403999,,,,,,,,
125,11.50858762,,,,,,,,
126,10.25487687,,,,,,,,
127,10.94940507,,,,,,,,
128,11.11313588,,,,,,,,
129,11.86438532,,,,,,,,
130,10.82034823,,,,,,,,
131,11.21565776,,,,,,,,
132,11.46682264,,,,,,,,
133,12.29450447,,,,,,,,
134,10.70503906,,,,,,,,
135,10.8434494,,,,,,,,
136,11.67575548,,,,,,,,
137,12.14653899,,,,,,,,
138,11.2649739,,,,,,,,
139,12.443433,,,,,,,,
140,10.97818997,,,,,,,,
141,12.1534886,,,,,,,,
142,12.30740909,,,,,,,,
143,12.35336288,,,,,,,,
144,11.18126114,,,,,,,,
145,12.97105423,,,,,,,,
146,12.44889586,,,,,,,,
147,12.86392583,,,,,,,,
148,12.71671855,,,,,,,,
149,11.66449957,,,,,,,,
150,12.01304182,,,,,,,,
151,12.80731257,,,,,,,,
152,11.97839286,,,,,,,,
153,12.15461118,,,,,,,,
154,13.0637834,,,,,,,,
155,12.38505982,,,,,,,,
156,12.12778787,,,,,,,,
157,11.71070159,,,,,,,,
158,11.9993085,,,,,,,,
159,12.93737399,,,,,,,,
160,12.34511167,,,,,,,,
161,11.74714568,,,,,,,,
162,12.72457914,,,,,,,,
163,12.14889145,,,,,,,,
164,12.60476084,,,,,,,,
165,13.72032779,,,,,,,,
166,13.30433088,,,,,,,,
167,12.13787989,,,,,,,,
168,13.53191467,,,,,,,,
169,12.59359548,,,,,,,,
170,12.74552067,,,,,,,,
171,13.63985335,,,,,,,,
172,13.86257577,,,,,,,,
173,12.6562546,,,,,,,,
174,12.71490935,,,,,,,,
175,13.84407558,,,,,,,,
176,13.38078362,,,,,,,,
177,13.7642926,,,,,,,,
178,13.69187069,,,,,,,,
179,13.13944849,,,,,,,,
180,13.49061677,,,,,,,,
181,13.1846354,,,,,,,,
182,13.26071752,,,,,,,,
183,13.13077384,,,,,,,,
184,13.41819029,,,,,,,,
185,12.91828043,,,,,,,,
186,13.47132301,,,,,,,,
187,14.23826248,,,,,,,,
188,13.46935359,,,,,,,,
189,12.83355956,,,,,,,,
190,13.8320602,,,,,,,,
191,13.11508104,,,,,,,,
192,14.68173511,,,,,,,,
193,13.05610988,,,,,,,,
194,14.2655362,,,,,,,,
195,13.70652241,,,,,,,,
196,14.08871772,,,,,,,,
197,13.80700082,,,,,,,,
198,14.72759928,,,,,,,,
199,13.60947064,,,,,,,,
200,14.44055136,,,,,,,,
201,13.7415614,,,,,,,,
202,14.70268814,,,,,,,,
203,14.67195653,,,,,,,,
204,13.50617196,,,,,,,,
205,14.11243405,,,,,,,,
206,14.39623282,,,,,,,,
207,15.16051964,,,,,,,,
208,13.68144835,,,,,,,,
209,14.83145532,,,,,,,,
210,14.96907371,,,,,,,,
211,15.23532783,,,,,,,,
212,14.47296995,,,,,,,,
213,15.24115515,,,,,,,,
214,15.07465768,,,,,,,,
215,13.95730185,,,,,,,,
216,13.78702251,,,,,,,,
217,14.4860312,,,,,,,,
218,14.73733188,,,,,,,,
219,15.21727178,,,,,,,,
220,14.94821465,,,,,,,,
221,14.10379565,,,,,,,,
222,14.91789444,,,,,,,,
223,14.02130495,,,,,,,,
224,14.04624944,,,,,,,,
225,15.72558777,,,,,,,,
226,15.42286433,,,,,,,,
227,14.99846811,,,,,,,,
228,15.70185803,,,,,,,,
229,16.01408171,,,,,,,,
230,15.84438891,,,,,,,,
231,14.67300694,,,,,,,,
232,15.51452956,,,,,,,,
233,14.38567982,,,,,,,,
234,14.45305954,,,,,,,,
235,16.13826537,,,,,,,,
236,15.49481441,,,,,,,,
237,15.16195183,,,,,,,,
238,14.46610525,,,,,,,,
239,16.13696294,,,,,,,,
240,16.34604548,,,,,,,,
241,15.54461131,,,,,,,,
242,15.22198949,,,,,,,,
243,14.95077649,,,,,,,,
244,15.29561721,,,,,,,,
245,16.39143194,,,,,,,,
246,15.48209959,,,,,,,,
247,16.39154921,,,,,,,,
248,14.8577562,,,,,,,,
249,16.40896537,,,,,,,,
250,15.21583729,,,,,,,,
251,15.14840473,,,,,,,,
252,15.97576585,,,,,,,,
253,15.34806571,,,,,,,,
254,15.14511457,,,,,,,,
255,15.32888962,,,,,,,,
256,16.11896746,,,,,,,,
257,15.0764255,,,,,,,,
258,16.57288305,,,,,,,,
259,16.29474705,,,,,,,,
260,15.58752915,,,,,,,,
261,15.64466329,,,,,,,,
262,16.03121894,,,,,,,,
263,16.12099231,,,,,,,,
264,15.25952091,,,,,,,,
265,15.52231526,,,,,,,,
266,15.71827617,,,,,,,,
267,16.10434667,,,,,,,,
268,15.86338585,,,,,,,,
269,16.47257843,,,,,,,,
270,17.23468796,,,,,,,,
271,15.77101248,,,,,,,,
272,16.76734293,,,,,,,,
273,16.77098641,,,,,,,,
274,16.90488044,,,,,,,,
275,15.75767442,,,,,,,,
276,15.77939828,,,,,,,,
277,17.20013629,,,,,,,,
278,17.29435023,,,,,,,,
279,16.77699005,,,,,,,,
280,17.4170871,,,,,,,,
281,17.57583172,,,,,,,,
282,17.0203444,,,,,,,,
283,16.01306518,,,,,,,,
284,17.63619672,,,,,,,,
285,16.59378496,,,,,,,,
286,17.86524421,,,,,,,,
287,17.31790835,,,,,,,,
288,16.17945995,,,,,,,,
289,16.5195969,,,,,,,,
290,16.64564034,,,,,,,,
291,16.53248143,,,,,,,,
292,17.08882732,,,,,,,,
293,17.05420503,,,,,,,,
294,16.48649448,,,,,,,,
295,17.75929241,,,,,,,,
296,18.0770712,,,,,,,,
297,17.20917115,,,,,,,,
298,16.36178317,,,,,,,,
299,17.26320495,,,,,,,,
300,18.21348869,,,,,,,,
301,16.87083501,,,,,,,,
302,18.12828888,,,,,,,,
303,16.48903334,,,,,,,,
304,18.38234799,,,,,,,,
305,16.79949149,,,,,,,,
306,18.31876673,,,,,,,,
307,17.58856585,,,,,,,,
308,18.01964817,,,,,,,,
309,17.53803911,,,,,,,,
310,17.02090075,,,,,,,,
311,17.53697676,,,,,,,,
312,16.93492381,,,,,,,,
313,18.55803811,,,,,,,,
314,17.59210097,,,,,,,,
315,17.16020018,,,,,,,,
316,17.82503561,,,,,,,,
317,17.61429937,,,,,,,,
318,18.2199376,,,,,,,,
319,17.32534848,,,,,,,,
320,18.24673434,,,,,,,,
321,18.40045558,,,,,,,,
322,18.31182157,,,,,,,,
323,17.63767343,,,,,,,,
324,17.48949654,,,,,,,,
325,18.64238946,,,,,,,,
326,18.22791665,,,,,,,,
327,18.36458707,,,,,,,,
328,17.92566572,,,,,,,,
329,17.6414903,,,,,,,,
330,18.2103988,,,,,,,,
331,18.52153652,,,,,,,,
332,17.36476423,,,,,,,,
333,18.42689732,,,,,,,,
334,17.94336687,,,,,,,,
335,18.99977453,,,,,,,,
336,19.24682193,,,,,,,,
337,18.95956748,,,,,,,,
338,17.88662017,,,,,,,,
339,18.19931704,,,,,,,,
340,19.01791548,,,,,,,,
341,18.44932412,,,,,,,,
342,18.78349148,,,,,,,,
343,19.08064832,,,,,,,,
344,19.50279079,,,,,,,,
345,17.73566663,,,,,,,,
346,17.84645363,,,,,,,,
347,18.44807187,,,,,,,,
348,18.56777373,,,,,,,,
349,19.04918754,,,,,,,,
350,18.15774609,,,,,,,,
351,19.62173876,,,,,,,,
352,19.06164738,,,,,,,,
353,19.70503413,,,,,,,,
354,18.57566707,,,,,,,,
355,18.0153229,,,,,,,,
356,17.87707069,,,,,,,,
357,17.95076973,,,,,,,,
358,19.1009027,,,,,,,,
359,19.47922188,,,,,,,,
360,18.05057315,,,,,,,,
361,18.92571318,,,,,,,,
362,19.64947147,,,,,,,,
363,18.5640048,,,,,,,,
364,19.69625064,,,,,,,,
365,19.31940634,,,,,,,,
366,20.01579671,,,,,,,,
367,19.62226409,,,,,,,,
368,18.18842078,,,,,,,,
369,18.44924222,,,,,,,,
370,18.86292987,,,,,,,,
